block_id, block_hash, timestamp, difficulty, transaction_hash, timestamp, sender, receiver, amount, tax
4942975, 0xec0309a567d01d08a4f1deb6b28c4d2b3e6ecdd8f5c0a21d7a993d0c795c499a, 2018-01-20 22:28:14, 2430407639043596, 0x56526afe5318aac75d507acda96b12c2243f830790cc503d74330ca3a47c8e55, 2018-01-20 22:28:05, Bittrex, 0xb87c2c3f91e57046f46d5def125f620f09c837f1, 0, 0.00449937
4942975, 0xec0309a567d01d08a4f1deb6b28c4d2b3e6ecdd8f5c0a21d7a993d0c795c499a, 2018-01-20 22:28:41, 2430407639043596, 0x56526afe5318aac75d507acda96b12c2243f830790cc503d74330ca3a47c8e55, 2018-01-20 22:28:05, Bittrex, 0xb87c2c3f91e57046f46d5def125f620f09c837f1, 0, 0.00449937
4942977, 0xdccb60f22b9cf51f7a135ec0a25d475f259b557832050c6e878b3cb0b3fe4d0e, 2018-01-20 22:28:52, 2429219757916939, 0xd2cefc18b49b58c9ab6b0197b03cf84952712c09c5d09a6ffc483d073c96b007, 2018-01-20 22:28:42, 0xe13a2138f0be20876778c8973c93d524c183c619, 0x41f6fcd47af2b57b88eb04f6a1e5e35bcba61e7d, 9.078024253892264, 0.001029
4942977, 0xdccb60f22b9cf51f7a135ec0a25d475f259b557832050c6e878b3cb0b3fe4d0e, 2018-01-20 22:28:54, 2429219757916939, 0xd2cefc18b49b58c9ab6b0197b03cf84952712c09c5d09a6ffc483d073c96b007, 2018-01-20 22:28:42, 0xe13a2138f0be20876778c8973c93d524c183c619, 0x41f6fcd47af2b57b88eb04f6a1e5e35bcba61e7d, 9.078024253892264, 0.001029
4942978, 0x4fe6a32622b470e42b68951118855f13f19e4e6f17d5e4ddf03c0d9c4eed6a3d, 2018-01-20 22:29:18, 2430405900507931, 0xe6d174d459e0ef8492e3a03f5c8c9acd1cc373ba0c73f8564ba19cb6f491025d, 2018-01-20 22:28:52, 0xcc8be287dc41b43e1e92aa3be87f4e74f619fe16, 0x2cccba3a48889f301fac19c3e0dbce29a98232cb, 0.58375363, 0.000084
4942979, 0x346fd4b068fc2f9e62aab55fccb54486ecf12f4b8b544bb8a9e7ca9d4c878c57, 2018-01-20 22:29:31, 2430405900639003, 0x4a055f125421c6f347b365d6f1d5890576ac0a3a3f462aa616b7713c473b5cdb, 2018-01-20 22:29:17, 0x47681013ad0dd4702802ac5b3c58b34954d2d24a, 0xf0f593622247609d7c1e3a89b8dab0114395eeb7, 0.13189764, 0.000483
4942982, 0x9013e16fd1faf8f0996b357a35b7582f33625e84c2c9d5f644d0411a4e62d811, 2018-01-20 22:30:27, 2429218020492950, 0x0803f9ae9ecf6072bc332f2cde7038a9eb6283fcd622fb1edcf8cca2eefccc26, 2018-01-20 22:30:09, 0x65e2c5175e2e618f48e70343b14c31b280e42d90, 0xe0f5b6c419d0afa79dee5bb1079bd37117f6f163, 1.88642, 0.0008232
4942983, 0x3908232370e2ef8427dfd00ff8554c941bdc715b9a95f814c19f76d7bd65e6d7, 2018-01-20 22:30:33, 2428031879012454, 0x893db8b21b4216a9b77c48d95dcd11a4a3ac164d9608a06e8334a0e0a2d59c47, 2018-01-20 22:30:27, 0x925d0be616f91c131181e7a00800b68466b5aa9f, 0x912d92502de8ec2b4057f7f3b39bb67b0418192b, 0, 0.00009458
4728065, 0xa81a4fc13581ffcfe03b17c49f688041d89859bf497a7fcd62bcafbd6944d85d, 2017-12-14 06:51:19, 1624111543209051, 0xf13a26a0103852f0a3ebf3aceed98b4c0610c7c36d3a361c0d9f2a141c4cf34d, 2017-12-13 23:27:44, 0x6d424130294a7a274f57153e23e01e4e6be661b6, 0x685577351133517522aee0f43c96cb485a56070e, 0.19, 0.000441
4728075, 0xa5256e33682ae720362e5218050bbdc91d10c1fa7b0e3fe2c895d6bf34291d5c, 2017-12-14 06:51:19, 1624108056681895, 0xdb4bf4c8e51b7d5524a624e964469080d6b3ef4d5b7fc5771df3fdf9404532d6, 2017-12-13 23:30:32, 0xd8022a49671743ea368034c666237012d84a9a4e, 0x23939745b0fb305f4f390732f3eb7df7b9698a1a, 0.07, 0.000483
4728087, 0x4b3f4259172cdcc904e8f321c4dee5b11cd3eef8480d512bd6ced546aa19a86e, 2017-12-14 06:51:19, 1616978611209688, 0xda23a06384fff88eb4b8dc71fb0feba559551fe0c0fe78be0c30a224eda14e0a, 2017-12-13 23:34:51, 0xf62c5f031a84127c29fa2be227bcc4feea02a661, 0xd63075ad46b65c43fd1be0b611e2016c1801a873, 0.8, 0.000441
4728093, 0x70793e4e1f0aee93b6c4fce937ea725c6376caf736c27325a797ad114619ddf2, 2017-12-14 06:51:19, 1617766995002626, 0xf82019d940f6883743ae50ae5946036884d81c74405fa23e0ea55e90883cefe5, 2017-12-13 23:36:12, 0x7d53a6af87aa69bbf7679dde6955b0028d636cb1, 0x5b47000ec93171ce0c541d8de88eb81fde2eb34b, 0.86092104, 0.00042
4728108, 0xc3103513b16d8e96f47fb32be7f19b6eab6b07f965bcd0f4ab3a71af500d45bb, 2017-12-14 06:51:19, 1617764295555840, 0x6325fb24cd792c54ee176529ec631654c01b815c16f57f5bde99b20484a5f6e2, 2017-12-13 23:40:10, 0x78a27c5433a14fbd04fb38ab99561454e63dc928, 0x528b165220a26565e00709cbaef7b88fc8600f81, 0.1, 0.00381668
4728117, 0x5a332f5bae4897f6f9ddc9b1db342a1ade5465664e02e3aedb51c46eaff47ef6, 2017-12-14 06:51:19, 1619342212256622, 0x28dc9be84ce0a5a6f6c734dfabff0d1e3ebd42eefc1d8b69bf2e059b7e6e2618, 2017-12-13 23:42:00, 0x7be4bdc110cbe08225555508c0c29ab4a13bd79d, Liqui.io 1, 0.29016057, 0.00067221
4728126, 0x09d38ac2943971229a360ba3772ea42375fc7468e2800dce80469aea4ef36088, 2017-12-14 06:51:19, 1620128270625870, 0x66544cd0e1ff86da0b19998d45bd0e5991e49630bb35ca8b1e265f62db1ecdb5, 2017-12-13 23:44:21, 0x5bb724cbb7dce4fd15e86ba5d7a4e581adaa362a, 0x1353e2cfef65e9da905e4eed3ee1d2c16370a966, 6.08, 0.000231
4728132, 0x65b001e7f0b440e3715e68617fedf97e5d35f03ff97df64f90736e40ba9e399f, 2017-12-14 06:51:19, 1615387206023941, 0xcefda20d19d8f437a70e0dc99fabcd4e03c0416f855d661f5fdaf03fd6176189, 2017-12-13 23:46:48, 0xcf39f38a75adafc612d5ca7936fd16f577f77b8b, 0x9819790048f15d5460d96a25c1e0f0dc1f5a8c38, 0.0029506625, 0.0002205
4728142, 0x444fc46bb41f9fe98cdfa562d30888ae936d383e68948a9ac46e9172501d2fe5, 2017-12-14 06:51:19, 1617753109373382, 0xaf18a626ea2ea7ed3d5cf3a766053e4859343a7b7d489442107621a2b9e2a8c8, 2017-12-13 23:48:48, 0xa259d4114ebf85b4f239968d13284679157003d9, 0x52febe2cb1440f6bb784ec0789f40bbcf1494ea1, 0.25, 0.00021
4728151, 0x5c89b7e329c0f2c868f438756237fa05b97aad4ecb30652441f3b55b18d0c679, 2017-12-14 06:51:19, 1616959334512841, 0x44686c759bedf768b7976ed501fe37076d5ff646717d62efae6bbb2427270e50, 2017-12-13 23:51:12, 0x9fb9b954da80611075d591aecf41400c2ba1b55a, 0x7bf824cb49bfa26d6b9297914b6f7dd0350ed69c, 92.632935287260321, 0.00067221
4728160, 0xd6d2ebac2fe8daaf09883fc4ee1877db6f42769ec32c21edb05a7ef28a8b7269, 2017-12-14 06:51:19, 1618536465325037, 0x39f86e287c1f705e3548c1970033627502595d946301bd8c60c715c68e33c1b9, 2017-12-13 23:52:57, Changelly, 0x449163de8d4a77feb270466bbd5ba33077404d02, 0.586397316567218, 0.00067221
4728170, 0x38b6e8bafc7c2354d7fa26698659802e6d62a4ab34e7602d7a2d24d1699da3a5, 2017-12-14 06:51:20, 1620115908872124, 0x99ee65d2ca7a9f335094d791d22b5eb0785eaafe6ff038a7cf219e77b2d931d9, 2017-12-13 23:55:01, 0xc44d61400639fbb0b2e0e9de639940c75fe068bf, 0x6be67bfeb174d58ee1780635ed5994310e56d413, 52.758339128000321, 0.00067221
4728180, 0x42d09995d582aa96d890948bba6e8b33c31d3553c0964eee5a4e5b9e6d0f72c2, 2017-12-14 06:51:24, 1618531062784237, 0x460bd6dd949f8c188c912061a27a6edfc323e15b4ee033f1b2b052ee094f2f6c, 2017-12-13 23:57:58, 0xab280cc5502474402bce7086d3ae93c1c2f8609b, Livecoin.net, 1.92314179, 0.00067221
4942980, 0xea430302f1527f60a656a00b660ae5e54b432f3ccb710bdad05f9faa98895752, 2018-01-20 22:29:39, 2431592622401246, 0x76bdac59a93f9f8ac22def40abdf7c9387102742f2b95497802fa5c1d3b1588f, 2018-01-20 22:29:30, Binance, 0x5b221504b6b58e3b78ca413bcde39b9c75c839e0, 1, 0.0021
4942981, 0xeae6180ce3060612ee94f9b4fc8eabf245bc2043112ba1fb7ff49cfd0be81712, 2018-01-20 22:30:08, 2431592622532318, 0xd0dd057fd2b1417f4dfe685b849eac9161d47b4b80ea2a0821b141ce64f211d1, 2018-01-20 22:29:40, 0x6df8c05c902b1048eb0f84f8a3faae3bd9f0e33e, KuCoin: Old KCS Token, 0, 0.00154863
4942984, 0xdb7c52c344aa6c5730f921cb5c9d9ed56beec7e0b93505d7f07fd4e66387a684, 2018-01-20 22:31:01, 2429217441584450, 0x14f7b94c50995bae6d7be2a1f30d2b8f4c4a05293539e6ef6e81c5bdef167075, 2018-01-20 22:30:32, 0x7cd5d3fa623bc86cb40ac561ae4cc1a44b7fa647, 0x15eafc29816b34fb8b15dc6727a26de4c4cb2df0, 0.49, 0
4942985, 0x25784247036fab9824165c6731aeedc8ba6312f059acce412b8b4a45403684b2, 2018-01-20 22:31:09, 2426845159057726, 0xa80d87d90d94a01dfa844e112b91043e6e571b8084f2023f287ef26a54613146, 2018-01-20 22:31:00, 0x00519e0f140ed2b6d2a9d5c1fb7839f3db79ea27, 0x5d60e4e803b973324b13e8d2e4e637bf39c2203d, 0.001, 0.0000105
4942986, 0xdc36c9445c1446566582363fd00ad64baeb4da9d29d5cf679ea6f91df51305ed, 2018-01-20 22:31:13, 2428030142176619, 0xe19f149be67daca86924e6e09fb001c690cec981d1024b827ae1ecb2acba70fa, 2018-01-20 22:31:09, Kraken 4, 0xcdeba3b32368250f8dc9248a9e8afb66bf4a98cb, 0.005, 0.002205
4942991, 0x198f3680df53fbda2c7f5f23607350fdcbc7950c29c6ebb8f5ebc8b08932c1b8, 2018-01-20 22:32:22, 2431587405650117, 0x65e13e22f854933afd3effe4896bb3556af2d5833a6d805680857e17ea17440a, 2018-01-20 22:32:01, 0x925d0be616f91c131181e7a00800b68466b5aa9f, 0x28bddb555adf1bb71ce21cab60566956bbfb0f08, 0, 0.00009458
4942995, 0x616146ed9d5b27c882e4cdf2a118a8f43cc03fdf6bfc6c40314d9376224a88cc, 2018-01-20 22:33:22, 2432774124693823, 0x872799ea1438c5a8f4763140831a2e2e8488518f211779b3fae54098cf45506f, 2018-01-20 22:32:58, 0x79be4dce73b64667ba06c05d011fabbc9fd240a8, Veritaseum Token, 0, 0.00086655
4942987, 0x90afb742a7461f047bdede1d74315fd830d2f00bf88674db48166b4121f31b89, 2018-01-20 22:31:31, 2430401265493409, 0xed66d33db9ff00852a0f486e3c7f3d1f671a87246b84df04e17a7da902bc84d1, 2018-01-20 22:31:13, 0x40b718295c68f15037a66aeb19e8c3cf9cb6a425, 0x9bbb9387c9e2477a6b5d81afece00255875c48ce, 0, 0.00042936
4942988, 0x54808a5feab5842f024dc2217c23d0412aa054b2d4a0d7fbfe9ae58033f63190, 2018-01-20 22:31:53, 2430401265624481, 0x5e7bd5f489ce069ca7c49ccbce277b29b05c65d05dcd4c877be989fac7812f23, 2018-01-20 22:31:31, 0xf1fa9a38914e853de933fbf7df2f278701e873df, 0x28bddb555adf1bb71ce21cab60566956bbfb0f08, 0, 0.00009458
4942990, 0xe2a0a2c28ee393edf14e1ed5ae07b451d7d2382b7475ce82d5ae598890556b4f, 2018-01-20 22:32:02, 2430400686433873, 0x6d6f7df211b593d99fc48c1d032352aa6e1ac79a734180d66bafe1fae8d69b67, 2018-01-20 22:31:55, 0x1991f93417658c196bfe991058968dae6ab4bfaf, 0x347ed75c305f4ab85757bfcc5600d9bfcb413898, 0, 0.00004729
4942994, 0xdb70426559196f714b660304ff7f7d0e75fad9159a5c909f4e92a6452276b9c0, 2018-01-20 22:32:57, 2432774124562751, 0x5d3416a894ae0115668d56b5ee510e05770efb3b95a7bfc48a27760ee52e841a, 2018-01-20 22:32:42, 0x40b718295c68f15037a66aeb19e8c3cf9cb6a425, 0x9bbb9387c9e2477a6b5d81afece00255875c48ce, 0, 0.00042936
4942998, 0xe6618813b61cb68c003f975e2f8fb353084ebe233491d4d388ae4b623552c53b, 2018-01-20 22:34:56, 2425646278823619, 0xe595eddd9be97cf0ee16363fce9dbdc528ab168fac99fa7459b16d582ed37b34, 2018-01-20 22:34:35, 0xa639e92f26a54f2f7cf6dc2fbb5aec280c6f9f63, 0x23e377aa59df7ea0720dacff5c7b2ab44f4c2007, 41.085264232826532, 0.001029
4943005, 0x2c21b5e0b0f276348309ce090d1733512eeb4fe45b860a7287704066f67f02a0, 2018-01-20 22:36:26, 2429199470838364, 0xbf41f8122e942f22da6c6b44ad48c2d73c883e656342097d2704cc4a4667099f, 2018-01-20 22:36:01, 0x00bab583d9ab11805aa6aab40c318217b3e132c9, Binance: Contract, 0.006, 0.0110654
4943008, 0xddc92e6aa07980b0d38b4f8c7af95251762165fdf1915c0824429cc287049ef9, 2018-01-20 22:37:09, 2428012759794033, 0xac4ee3c0703caa3806d275c6f7ecf9b86ffe01034e14fe6d423b5f3d97e53974, 2018-01-20 22:36:54, 0x40b718295c68f15037a66aeb19e8c3cf9cb6a425, 0x9bbb9387c9e2477a6b5d81afece00255875c48ce, 0, 0.00042936
4943016, 0x8de7f39396da062e57f9011d9d099939dfdd3f635dfd2e742d2afb31965e9ec3, 2018-01-20 22:38:45, 2432758447696179, 0xa111309d68b3017cfee4352a74c50458a442191351de27b03dd9ed0c4601a75e, 2018-01-20 22:38:20, DwarfPool, 0x457c066b7d0a6d59cba85ae2b571a3c755ca7e3a, 0.10239909, 0.00042
4943019, 0x38be412600bf27300b1a745dd14b9ed2c048916e52b5368ad4a82b8dde0be6e3, 2018-01-20 22:39:16, 2431569998022068, 0xb84710f0a93819d5f9b4528a78ac72722420f478680a09cda06883e1a38c94d3, 2018-01-20 22:39:12, 0x40b718295c68f15037a66aeb19e8c3cf9cb6a425, 0x9bbb9387c9e2477a6b5d81afece00255875c48ce, 0, 0.00042936
4943022, 0xf9c7b8330877deaed561e4749bfe99ce0f3f6bcfc89046a2c0a531d5f4713184, 2018-01-20 22:39:28, 2435133608007228, 0x180cbabf2ec1e33feba03b345e2a67ccd8f7279807e4c8fab8c15428e02680fc, 2018-01-20 22:39:21, 0xabaae1e66f5a9462029f7de7f491d6af5da9911e, EOS: Token Sale, 0, 0.00004555
4943025, 0x21c1ef042b085551901cf4add2cc2db68c80c9a2ac89547b4559c5a778ce2a95, 2018-01-20 22:40:19, 2437512249145735, 0x8a7c899a023806984974e0d87c0d49c9a0379201c2a867d3f392c1d1f5ee12d4, 2018-01-20 22:40:02, 0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c, 0x6908112c06e3da411d8070a011e48fa1448599c7, 0.3, 0.001281
4943027, 0xe79087b6fd8edfbc35dd2280ba0b09cd665f27efab7ffc2e78edde7a27ed0742, 2018-01-20 22:40:23, 2438702440935846, 0x880ec67999a5e95f2a7157ac77309bc4afba4fadaea6d8c5914e2d593bcd7d67, 2018-01-20 22:40:21, Kraken 4, 0x90fc671c6c43a3217843935f52d67cecd71f1449, 0.4277, 0.002205
4943030, 0x0bf3c8cfca9948128eb0f90d09c972bf4bf201f502f05c30765891724091cd08, 2018-01-20 22:40:56, 2442276503937783, 0xe48975bd43981e3da08f97aea5df17ccf2cf342b2129f08c49709e61630f07de, 2018-01-20 22:40:34, 0x273ac2d6b87ebc2b63b3e02bc0aabdbc2ca6dce2, 0x912d92502de8ec2b4057f7f3b39bb67b0418192b, 0, 0.00004729
4728072, 0x24de33d4f2ce940a7598025e90e66b54f118b8c9e25e4e7f4000072d3a68e6d8, 2017-12-14 06:51:19, 1627285960363071, 0x704c7155dd77515195f86973d840cf299397acf6c04981de0e56b8fd6b16e90e, 2017-12-13 23:29:04, 0x44391db88786428a6fbb7879de4f110fd631d1f3, 0x2b2ff1c7a685548cee07c40234117c2215f19f6d, 0.399559, 0.000441
4728083, 0x329cc55a76fc7dd3960821aee35df7f7bab386471298b76b32d1e11950052910, 2017-12-14 06:51:19, 1617768922828283, 0x0392cfde313e3fe2b26744e71dcd7f01153505e424ea7370248fc7fabe736cfa, 2017-12-13 23:33:54, 0x5a52567ea2ba8c82f17a94b91b072298cbd99fd2, RipioCreditNetwork Token, 0, 0.00077964
4728091, 0xc0bc9b3acf984a3d568d1aee8fa0d393ac413513b534ad8399abf55093e83b11, 2017-12-14 06:51:19, 1616188685673738, 0x8e303c1b7d23ed1039f829a67fe831710a482416e0be3bd2a625b82191d171a6, 2017-12-13 23:35:54, 0x0ecf8f6e79e47d115423f6d4a4fbf109397d3682, 0x69825c18291618b31a80b4e49980d04c3ce5c939, 0.01, 0.000441
4728100, 0xcba7bdbd946e64d127b6b95be90fa653ba816d932163865531e68c907e101a09, 2017-12-14 06:51:19, 1616976684424051, 0x6f8ae6cf6b12548cfca2463ce2a6b448592ab460a6b7dd54f1c85bf68bee5325, 2017-12-13 23:38:15, 0x9fe0187834e927639a81495b0a0b6647593a27d5, 0xe8532741f69c056d6282aac83438dba9e348a982, 0.002370220702517, 0.000483
4728111, 0x8fa879fd64e8b80079909994a4632d04911c4f3bb4c16d5d6ceca6fdac29ab9e, 2017-12-14 06:51:19, 1617763138162237, 0x7736f41919af08c1a3109ef4799bc95d664c3fdc5b486da345ab0a716a14bae0, 2017-12-13 23:40:50, 0xe224ba1d6c030022c5cc768c299a810f0fcc5538, 0xc18334faf01419202f28347506986de94a86de8e, 1, 0.000441
4728123, 0xd4453630aa47998ac9fef17ac6901fca760af8abe01fd398d6fee7cb4342c824, 2017-12-14 06:51:19, 1616968201556069, 0x03ebbceb9bdc3740eb6fbc99eb1a5f4fea28e396e9d8427c9d899c63e3f16d44, 2017-12-13 23:43:51, 0xab26b0dca78b2c05cb0d095e34cc8078c68afbfa, 0xda9f3cec05d59ac31d8b17b6ebf0e4b0481b5cb2, 0.05, 0.000483
4728131, 0x3f6111909e71bddd15e2c7caa3a929be3f334943cf9cee35138fd6387dec9df9, 2017-12-14 06:51:19, 1616966274618729, 0x593199a41558d0af00b73349640f5f09a2868fd72a76da571938081abb58b2a3, 2017-12-13 23:46:15, ShapeShift 4, 0xf66ea4104aedacdd0b6fc76eccce801a5d0d8040, 0.8608785, 0.00109221
4728144, 0x05305fa4e480add04c534966be50e4fb451a1778bd5048d6a26f4a23bd5b877d, 2017-12-14 06:51:19, 1620123636375052, 0xc7399d0546a6db39cd1dd90917f63eeedb9926366c6b4d793da224124dd1b084, 2017-12-13 23:49:04, 0x8fffd1cecadd034e1756809d1d258abff62cc3c8, 0x84b51f2abcb4353092d40b5a2e082417aa35c861, 15.122626924279678, 0.00067221
4728153, 0xdef47b6ae66941cc2307e6a0eedeb14f7ae89fd7e13d6f70210a6af424e62588, 2017-12-14 06:51:19, 1617748865503448, 0x067aa98bbc3a9e5d5075719f9247be791a5412aedeb485975ba2e1670646bb05, 2017-12-13 23:51:33, 0x022aff19c826d8a4b01246eca46246a7a8c83bbf, CryptoKitties: Core, 0, 0.00135947
4728164, 0x2c1108a28dace5cab87b3041402d9898bca78124b8cec9b11a7638e07f2331e2, 2017-12-14 06:51:19, 1618536079566897, 0x264cb959c3ec0b313ed02fcf0f8e642b878c5fd515349364e8ecd0bac7976649, 2017-12-13 23:53:50, 0xe345fe21eadb1f1ba8eb138fb447caa6893b8d3d, 0xe217dc7b5b1e54f4e6660214094ac4eca682abc3, 51.890530598519678, 0.00067221
4728176, 0xe34dc306eaf7186424ee6a8011a87f6776e6df76f01600a512f4e548053fafc6, 2017-12-14 06:51:22, 1620114364383193, 0x533610ff1c85802c24d8884967dbb84d0a2ccb2460775137e3b0010aa82ec9a7, 2017-12-13 23:56:32, 0x67f532a5bcdb6ade737ed60375c9fd8468aea2f5, 0x468a138bafc2d4c263446d1ff6a80e8c1d50aaf0, 6, 0.000441
4942996, 0xb275f0beeda4f89ec45ee5e5b76b900beeb34051863cb01a24062200f2c9619c, 2018-01-20 22:33:28, 2431586246834322, 0xfcb2d66241603fdea73e06e33409e4c39ae7b93023b0bcaed8f750374e98195b, 2018-01-20 22:33:21, 0xf316e9af231c1c5004540c220c78627f8a9f5419, 0x5ab83526c2d909ce7e9a6023da68e7c041c1af52, 0.016, 0.001239
4942997, 0x3e38e7f525fb08b5a4e6d7e69e3f5d60dc20e192e674215982f277a78813f44b, 2018-01-20 22:34:35, 2432773544937481, 0xace4b0be30eec5d7603c1b7d1a18a8cd2b721518f3647d885f95cd50f3685037, 2018-01-20 22:33:28, 0x273ac2d6b87ebc2b63b3e02bc0aabdbc2ca6dce2, 0x912d92502de8ec2b4057f7f3b39bb67b0418192b, 0, 0.00004729
4943001, 0x8ec636d5c2d9332f8d191a96f98d0abb217b010bf572a6f2f0c2c67e1265a8bd, 2018-01-20 22:35:33, 2428014495527414, 0xb1b351b2e82c1191c3708a876bf258cc8cde53ec41b932688bed7f9fd249acf4, 2018-01-20 22:35:10, 0xb3f2212e9e8e2fe66d2e308c57ff375c72ba4119, 0xb3f2212e9e8e2fe66d2e308c57ff375c72ba4119, 0.179999999999999, 0.000063
4943003, 0xee9632d4e17e623e3a105e916a6ee4e1c6537d793a668e02cf47d7420ac07e95, 2018-01-20 22:35:46, 2428013916905856, 0xeed6d38f6c4669d523c236fa90161a85b6f4372d358aa0a1d5471b5f4a0dffce, 2018-01-20 22:35:39, 0x0fdd2e3c913e5b8283228965e935ac5d9ca6f294, 0x7238152a500d8eee6cb8ca9270115163ae0df74e, 1, 0.000063
4943006, 0x076d8188449231e67f71b39289fc18805a1fda627c0ff3573e6acc2140d0d7cf, 2018-01-20 22:36:47, 2428013338415316, 0x562b009825d415b3a28275ff8fbaef3e1b41617c2e15c0271528c7b2bfa6354c, 2018-01-20 22:36:26, 0x07510be05c86ffcbd0261ee025a2a6513b133167, 0x56f3fc3aac6dd64cde2e78b6a9ed368d0b7831de, 2, 0.000063
4943006, 0x076d8188449231e67f71b39289fc18805a1fda627c0ff3573e6acc2140d0d7cf, 2018-01-20 22:36:57, 2428013338415316, 0x562b009825d415b3a28275ff8fbaef3e1b41617c2e15c0271528c7b2bfa6354c, 2018-01-20 22:36:26, 0x07510be05c86ffcbd0261ee025a2a6513b133167, 0x56f3fc3aac6dd64cde2e78b6a9ed368d0b7831de, 2, 0.000063
4728236, 0x1bd341e0d74f241940da090065288ec1a674e6552e807a1d0b2a009678fc4d32, 2017-12-14 06:51:51, 1620887651201443, 0xa45dbc19b328d58bd65d06c82265a1a6540451e646e3f60a23c798b6bdaca42b, 2017-12-14 0:11:31, 0x9037382b938117d4a147f460c0a313bd9b793c22, CryptoKitties: Siring Auction, 0, 0.00029093
4728238, 0x6b84e2e24d243fb09b94a3545a679ff2606e4f7a9a1f9c5acecb462ba4be1c8f, 2017-12-14 06:51:52, 1620887264817264, 0xffc6e5f2f09f153a36b400cc3ed8d7fc2ab4b5711602892efd2b491aae7ff248, 2017-12-14 0:12:00, 0xd752868f9a18c469675cc1bfe7640c1138392aed, 0x062817061861a1d03b843071e704fd678cc65210, 0.04258350163003, 0.000084
4728240, 0x90eff5826d33c83e7696181ecf2677acb3bf64769f7d6f45c224afc72599ea4e, 2017-12-14 06:51:53, 1622470549052002, 0x293adf24b3509e2fd04b1280afd7f7f0406c874bf2fc4ce0abc50228be83f6e0, 2017-12-14 0:12:07, 0x33470fa7b4aaa69c4c22fff7bc5e9986ca09a8a6, KuCoin, 0.099865558, 0.00013444
4728242, 0xf23d47563c682d08e39680f53186d7f498e1a780b7f9b7d5ea66257fc9e488b8, 2017-12-14 06:51:54, 1623262771065317, 0x7da912b11de34f5e0ad710449c2af0267d782ea8b47d1b4119808d12b7a01a3c, 2017-12-14 0:12:24, 0x33f8b85987b5b464c0c60ed938dab1579b368f8e, KuCoin, 0.099865558, 0.00013444
4728251, 0x4ecda3d91d50c43844353debd08ad91b018434b3dc17a9fe4db9d679a4996417, 2017-12-14 06:51:58, 1628818002474248, 0x374b33a20a54de8bed0e1032224531ef631e363e11a28974cac82470ba068974, 2017-12-14 0:13:58, 0x13f461bfdc59545f1ec1b1aab1ca24198728a994, CryptoKitties: Core, 0, 0.00210414
4728252, 0x53956a26878d175a76c8e5b7c6826942a804d23cd9be6a3346dfc944a3a06b99, 2017-12-14 06:51:58, 1628818002507016, 0x8c1f3ad27d507dc4bcb5130c3b7f1ddc3dd6de4a0cd541f0c5973a6f8ef136b0, 2017-12-14 0:14:13, 0x47aa91342e544813b2a62bb4f5884830fd2100e8, 0x0810f08a3403ce7d98e458d139610db748b35bda, 0.6, 0.000399
4728257, 0x4f0254cc0f4bb068fff575d43cbf74ba6232180d91e67c16af2ae94b8d1708bf, 2017-12-14 06:52:01, 1631205131752883, 0xa422429ad5bdfc85f525238ce0931cc6026ab3927e66968d171bceea583fcc6b, 2017-12-14 0:15:12, 0x35465bf6bbc15c29421516e4f55167b80ae3ccf7, KuCoin, 0.0999076, 0.0000924
4728258, 0x7ff1485aad08164f9bf79b1789c0610f516695bbadb44aa5a105b46f06a7cc51, 2017-12-14 06:52:02, 1630408644904913, 0x30b8c75b7da6d23350a41bcfa2b6736d4e4de4971b61b882dae7d179085bf5e0, 2017-12-14 0:15:33, 0xc7991592db255c55ed63b23d03db7e9aa00e3561, EtherDelta 2, 0.001, 0.00014746
4728262, 0xe4b60c90ded2757bf692177cf0205f9204840ea6936c5cdde41cc16f12af2ad2, 2017-12-14 06:52:04, 1626429323047530, 0x6f8745687da9f0b1d4316c31f7de0d441afc03b304df7774295057359a0796be, 2017-12-14 0:17:20, 0x83232c692b67a16fd7a2552b27e3b6dd834d244c, 0x1ff7d7921dcf711e49de4fe57b988512269a88a5, 0.32732779, 0.00067221
4728264, 0x2febf25f6c6c99d49944addb59e5d8752c32c0c54c2790215b9290b2c704b744, 2017-12-14 06:52:05, 1626428935342114, 0xd2d62470ef40732d9ccfaea209e1c652fdb703a2d719263673fdbb595bae9e2b, 2017-12-14 0:17:57, 0x174facfd8f5d4c37bc05404348799ab573f953dc, 0x8375873f16e38e7d216bd1b28779e3041ab8320c, 0.150217, 0.000483
4728273, 0x3595771fa79e8eb3866abda6efbebf714d286cf41f240517fce1e3b3c996bf4c, 2017-12-14 06:52:08, 1633589525891309, 0xe418a06b984128beba2a031371af981e926d6d446a9bfeaa394ef5e5e008d31a, 2017-12-14 0:19:06, 0x5e287ef8c56bc1ecd7aa2903e7e9eb2f542d5d8a, 0x56b2ad7e9b6f7af4ae6347002a02152e25faa7ce, 0.529, 0.000483
4728275, 0x1fc01bdc1f52187bbb3644d75da042b2aea35050d4cd27b49d7991203feb23cd, 2017-12-14 06:52:09, 1633589136478736, 0x7225351d7ffdd893b07f125a2b0279f9f8aa3049d4bf0e5f5fb0843b0fbbfb7b, 2017-12-14 0:19:32, ShapeShift 6, 0x3fb0aa1376088bb3a84fc159936caacb01aaaef4, 5.82958073, 0.00109221
